1124104.0,1059854.0,960288.0,461194.0
1128578.0,1043456.0,1043772.0,496186.0
1120585.0,1086932.0,998014.0,459509.0
1170553.0,1090199.0,1027760.0,516470.0
1179239.0,1129891.0,1059559.0,525099.0
1124274.0,1022413.0,1020477.0,488440.0
1106409.0,1080489.0,1044495.0,485391.0
1175527.0,1111362.0,1055442.0,526746.0
1131377.0,1052786.0,1105342.0,496592.0
1171245.0,1069690.0,1044522.0,519790.0
1184463.0,1072350.0,1032344.0,490908.0
1138071.0,1093411.0,969001.0,477630.0
1075776.0,1109166.0,993001.0,473955.0
1088172.0,993993.0,1003752.0,503169.0
1096523.0,1035223.0,1016992.0,473074.0
1131122.0,1069045.0,1045025.0,529474.0
1079321.0,1016822.0,970661.0,464827.0
1086783.0,1067776.0,1020055.0,512796.0
1088027.0,1011048.0,950600.0,459894.0
1219395.0,1061467.0,995068.0,504403.0
1075183.0,1042492.0,964623.0,463062.0
1168732.0,1110161.0,1137344.0,610794.0
1148349.0,1058211.0,982258.0,487209.0
1140086.0,1088818.0,1101099.0,489926.0
1184346.0,1131917.0,1086841.0,502879.0
1120317.0,1029655.0,1130427.0,504679.0
1096837.0,993768.0,967516.0,477180.0
1093931.0,1016085.0,1010903.0,486287.0
1114684.0,1000186.0,1015525.0,480205.0
1061995.0,1044230.0,987666.0,494962.0
1188138.0,1083978.0,971176.0,489814.0
1157993.0,1062294.0,1061837.0,514572.0
1068936.0,1023181.0,1013828.0,479187.0
1144298.0,1023617.0,1000371.0,484166.0
1133333.0,1019732.0,990096.0,455972.0
1147308.0,1149422.0,1128765.0,573858.0
1146882.0,1046905.0,1042616.0,481431.0
1077790.0,1121032.0,1054140.0,527735.0
1131288.0,1055769.0,1094264.0,499244.0
1186386.0,1105034.0,1067106.0,523773.0
1130902.0,1038137.0,981062.0,463941.0
1166137.99,1048216.12,1045581.96,523948.01
1071480.85,1032690.95,1024106.11,495041.93
1112144.04,1105347.95,984634.96,476651.08
1043300.97,1013802.01,947559.95,461968.98
1178581.08,1089835.05,1056274.03,512176.02
1048439.08,1003547.05,948752.93,432173.94
1125046.03,1124800.08,1054410.98,507082.07
1082413.1,1020108.04,953780.95,442098.99
1165285.03,1183566.92,1094765.07,510762.99
1092542.03,994522.97,961250.0,477672.99
1083690.92,1030250.09,984073.92,485486.13
1079363.91,1000275.0,947066.01,469894.0
1058819.98,1057966.91,1005432.9,491198.9
1063487.04,1034655.96,962110.97,445483.04
1096641.99,1071807.02,991318.05,488591.99
1146577.0,997934.99,980123.06,465635.99
1129846.86,1029543.03,1026124.93,510300.09
1089936.0,1044277.0,967771.0,456827.0
1129662.0,1035708.0,1004282.0,500762.0
1106056.0,1047751.0,1006101.0,466090.0
1073345.0,1036259.0,988033.0,468462.0
1168773.0,1041706.0,963117.0,461279.0
1191944.0,1121107.0,1063515.0,489786.0
1068929.0,1026587.0,982313.0,469330.0
1100387.0,1062891.0,990355.0,481856.0
1055530.0,994915.0,933131.0,480565.0
1076476.0,1049727.0,1017029.0,506972.0
1069124.0,972651.0,975552.0,466389.0
1148414.0,1047424.0,1007072.0,497326.0
1064239.0,1020487.0,1008515.0,459789.0
1079608.0,1012005.0,1001221.0,480928.0
1053360.0,1036086.0,941970.0,459601.0
1125493.0,1097036.0,1046247.0,504037.0
1098243.0,1006959.0,988970.0,475736.0
1113870.0,1003697.0,1033779.0,482498.0
1062188.0,1070585.0,1030392.0,455645.0
1095824.0,1060116.0,962200.0,467627.0
1059009.0,1049255.0,1011061.0,488035.0
1101072.0,1062228.0,988277.0,486558.0
1083563.0,991047.0,974080.0,475242.0
1118097.0,1020654.0,1003090.0,491672.0
1062251.0,985314.0,962515.0,462612.0
1075632.0,1031670.0,1038059.0,485391.0
1062507.0,998868.0,985030.0,461678.0
1070271.0,1036075.0,1008063.0,520051.0
1110130.0,1052632.0,998485.0,500691.0
1093031.0,1081527.0,1036811.0,490043.0
1111131.0,1085458.0,1054815.0,511327.0
1138162.0,1120523.0,1106580.0,545656.0
1159051.0,1114865.0,1044370.0,501402.0
1130107.0,1041009.0,1001009.0,492737.0
1144165.0,1030747.0,920843.0,464621.0
1107527.0,1047087.0,1026221.0,475181.0
1078018.0,1013860.0,992784.0,448066.0
1131939.0,1089810.0,1040368.0,516913.0
1082107.0,965127.0,1001014.0,458177.0
1080993.0,1314131.0,1006018.0,474924.0
1090521.0,1053157.0,945601.0,492664.0
1119033.0,1051637.0,975778.0,503819.0
