739000.0,827600.0,695200.0,804700.0
387500.0,230800.0,372500.0,328700.0
174900.0,128100.0,286000.0,345700.0
363500.0,227700.0,269900.0,313400.0
247900.0,216700.0,346500.0,306900.0
230900.0,358700.0,282000.0,301600.0
83500.0,140500.0,269200.0,219600.0
271800.0,305500.0,418200.0,377400.0
273600.0,198100.0,136900.0,293000.0
170100.0,272700.0,226800.0,121600.0
355700.0,123300.0,285700.0,341900.0
277400.0,222700.0,324300.0,182000.0
342500.0,322500.0,217800.0,266400.0
287800.0,220700.0,350600.0,257600.0
309600.0,292900.0,197700.0,227800.0
319500.0,172000.0,362000.0,230300.0
348000.0,226200.0,290500.0,269900.0
200900.0,168800.0,318400.0,278000.0
285200.0,233100.0,202400.0,327000.0
318700.0,176500.0,22900.0,219700.0
236000.0,182500.0,312000.0,149200.0
291700.0,213400.0,237400.0,343500.0
252400.0,278000.0,363400.0,332700.0
343300.0,209800.0,305000.0,150900.0
238500.0,350200.0,311400.0,197400.0
188800.0,328400.0,399800.0,415100.0
325800.0,213200.0,252600.0,344000.0
330900.0,274800.0,236400.0,358300.0
106300.0,267700.0,197000.0,172800.0
325000.0,269400.0,384800.0,374800.0
336200.0,167800.0,223200.0,323300.0
305100.0,234100.0,182500.0,343700.0
300300.0,297100.0,232300.0,191500.0
256000.0,208800.0,336200.0,383300.0
294400.0,352000.0,367300.0,256600.0
351200.0,167200.0,493700.0,165500.0
360300.0,257600.0,186300.0,291100.0
236900.0,197200.0,366900.0,293500.0
223800.0,158800.0,267900.0,120300.0
296900.0,338200.0,226300.0,272900.0
246400.0,337700.0,195100.0,280700.0
343300.0,242699.0,281600.0,355200.0
156100.0,288001.0,224900.0,310400.0
218500.0,345601.0,263601.0,335301.0
232700.0,271001.0,344700.0,330600.0
286100.0,323900.0,153101.0,207301.0
199000.0,283599.0,178101.0,317000.0
296000.0,353500.0,220100.0,131600.0
260401.0,167900.0,306499.0,133100.0
358200.0,332099.0,195900.0,265200.0
274401.0,228200.0,317801.0,374000.0
303999.0,333501.0,194000.0,237600.0
278300.0,155600.0,220900.0,219400.0
181900.0,337001.0,370700.0,232200.0
145100.0,210300.0,79501.0,292100.0
204400.0,341899.0,319101.0,246500.0
184699.0,122600.0,200401.0,260599.0
296500.0,148399.0,195101.0,255601.0
200500.0,292800.0,162300.0,262700.0
180700.0,126800.0,277100.0,227400.0
357400.0,238100.0,275000.0,344900.0
314700.0,329900.0,247100.0,187700.0
196300.0,246900.0,342800.0,305300.0
269200.0,111100.0,175900.0,222900.0
260500.0,234000.0,295900.0,332600.0
345100.0,224500.0,258800.0,312700.0
285200.0,253900.0,359000.0,381900.0
218300.0,320400.0,361000.0,261000.0
222900.0,281000.0,145200.0,395300.0
405300.0,361200.0,318200.0,273800.0
228300.0,339500.0,279400.0,339900.0
406100.0,240900.0,309200.0,370600.0
286800.0,326600.0,212400.0,369000.0
411500.0,374800.0,303600.0,268000.0
226200.0,358200.0,338500.0,294000.0
240100.0,297600.0,345800.0,160700.0
199100.0,321900.0,155800.0,346500.0
283300.0,228800.0,344500.0,186500.0
441600.0,425300.0,378800.0,380500.0
304000.0,224700.0,345300.0,179200.0
380300.0,295500.0,334400.0,403800.0
239600.0,83100.0,301400.0,148800.0
134600.0,288600.0,200400.0,266000.0
183900.0,231400.0,301300.0,319100.0
239900.0,381800.0,349300.0,281700.0
260600.0,319600.0,202400.0,278000.0
323500.0,337000.0,226600.0,279400.0
334000.0,248900.0,190200.0,146400.0
348300.0,265700.0,387800.0,314500.0
242500.0,321200.0,406700.0,193300.0
304800.0,419400.0,386400.0,269300.0
437800.0,396700.0,488000.0,350500.0
346300.0,269400.0,325800.0,225100.0
282600.0,324400.0,183500.0,224300.0
222500.0,269800.0,305200.0,364400.0
319100.0,273700.0,240400.0,309000.0
346200.0,213800.0,118800.0,309100.0
376200.0,327600.0,275800.0,443700.0
203100.0,284800.0,316600.0,158600.0
212500.0,314300.0,351400.0,239300.0
